ticker,period,category,price,support,resistance,dist_to_support_pct,dist_to_resistance_pct,volume_ratio,entry_trigger,entry_signal,signal_active,is_retest,retest_level,days_since_breakout,retest_worst_undercut_pct,tight_prior_base,prior_base_range_pct,company_name,sector,industry,description
NTLA,3mo,NEAR_RESISTANCE_AVOID,12.14,11.33,12.31,7.15,1.4,2.43,12.31,WAIT - buy trigger is a close above 12.31,False,False,,,,,,,,,
NTNX,3mo,NEUTRAL,69.8,65.14,74.42,7.15,6.62,2.11,74.42,NO SIGNAL - next trigger is a close above 74.42,False,False,,,,,,,,,
NTR,3mo,NEAR_SUPPORT_BUY,77.09,76.74,82.55,0.46,7.08,0.84,76.74,ENTER - holding support at 76.74,True,False,,,,,,,,,
NTRA,3mo,BREAKOUT_RALLY,369.39,318.32,357.14,16.04,-3.32,3.17,357.14,ENTER - closed above 357.14 resistance on 3.17x volume,True,False,,,,False,13.86,,,,
NTRB,3mo,BREAKOUT_RALLY,8.13,2.98,7.05,172.82,-13.28,1.62,7.05,ENTER - closed above 7.05 resistance on 1.62x volume,True,False,,,,False,45.25,,,,
NTRBW,3mo,NEUTRAL,1.44,1.0,1.21,44.0,-15.97,1.2,1.21,NO SIGNAL - next trigger is a close above 1.21,False,False,,,,,,,,,
NTRP,3mo,NEAR_RESISTANCE_AVOID,1.78,1.61,1.8,10.56,1.12,1.17,1.8,WAIT - buy trigger is a close above 1.8,False,False,,,,,,,,,
NTRS,3mo,NEAR_SUPPORT_BUY,177.89,174.54,183.62,1.92,3.22,2.32,174.54,ENTER - holding support at 174.54,True,False,,,,,,Northern Trust Corporation,Financial Services,Asset Management,"Northern Trust Corporation, a financial holding company, provides wealth management, asset servicing, asset management, and banking solutions for corporations, institutions, families, and individuals. It operates in two segments, Asset Servicing and Wealth Management. The Asset Servicing segment offers asset servicing and related services, including custody, fund administration, investment operati"
NTRSO,3mo,RETEST_BUY,17.91,17.7,18.27,1.19,2.01,1.13,17.7,"ENTER - retest of 17.7 breakout level (16d ago), holding (tight prior base)",True,True,17.7,16.0,0.28,True,4.0,,,,
NTSK,3mo,NEAR_RESISTANCE_AVOID,17.49,13.2,17.9,32.5,2.34,2.76,17.9,WAIT - buy trigger is a close above 17.9,False,False,,,,,,,,,
NTST,3mo,RETEST_BUY,18.17,18.0,20.61,0.94,13.43,1.81,18.0,"ENTER - retest of 18.0 breakout level (21d ago), holding (tight prior base)",True,True,18.0,21.0,0.28,True,7.39,,,,
NTWK,3mo,BREAKOUT_RALLY,4.35,4.22,4.44,3.08,2.07,3.25,4.44,ENTER - closed above 4.44 resistance on 3.25x volume,True,False,,,,False,10.78,,,,
NTWO,3mo,RETEST_BUY,10.9,10.71,11.02,1.77,1.1,0.96,10.71,"ENTER - retest of 10.71 breakout level (21d ago), holding",True,True,10.71,21.0,-1.31,False,13.23,,,,
NTWOW,3mo,NEUTRAL,1.21,1.12,1.3,8.04,7.44,0.15,1.3,NO SIGNAL - next trigger is a close above 1.3,False,False,,,,,,,,,
NU,3mo,RETEST_BUY,13.65,13.58,14.33,0.52,4.98,1.29,13.58,"ENTER - retest of 13.58 breakout level (24d ago), holding",True,True,13.58,24.0,0.0,False,9.75,,,,
NUAI,3mo,NEUTRAL,5.86,5.26,6.43,11.41,9.73,1.4,6.43,NO SIGNAL - next trigger is a close above 6.43,False,False,,,,,,,,,
NUCL,3mo,NEUTRAL,6.28,5.89,6.83,6.62,8.76,5.1,6.83,NO SIGNAL - next trigger is a close above 6.83,False,False,,,,,,,,,
NUE,3mo,BREAKOUT_RALLY,248.38,246.0,249.04,0.97,0.27,2.33,249.04,ENTER - closed above 249.04 resistance on 2.33x volume (tight prior base),True,False,,,,True,6.35,Nucor Corporation,Basic Materials,Steel,"Nucor Corporation engages in the manufacture and sale of steel and steel products. The company operates in three segments: Steel Mills, Steel Products, and Raw Materials. The Steel Mills segment produces hot-rolled, cold-rolled, and galvanized sheet steel products; plate steel products; wide-flange beams, beam blanks, and H-piling and sheet piling structural steel products; and bar steel products,"
NUR,3mo,NEUTRAL,1.22,1.06,2.29,15.09,87.7,0.1,2.29,NO SIGNAL - next trigger is a close above 2.29,False,False,,,,,,,,,
NUS,3mo,NEAR_SUPPORT_BUY,4.58,4.57,4.94,0.22,7.86,2.64,4.57,ENTER - holding support at 4.57,True,False,,,,,,,,,
NUTX,3mo,NEUTRAL,208.79,183.33,224.28,13.89,7.42,1.63,224.28,NO SIGNAL - next trigger is a close above 224.28,False,False,,,,,,,,,
NUV,3mo,RETEST_BUY,8.51,8.49,9.07,0.24,6.58,1.46,8.49,"ENTER - retest of 8.49 breakout level (30d ago), holding (tight prior base)",True,True,8.49,30.0,0.0,True,1.98,,,,
NUVB,3mo,NEUTRAL,5.85,5.63,6.28,3.91,7.35,1.15,6.28,NO SIGNAL - next trigger is a close above 6.28,False,False,,,,,,,,,
NUW,3mo,RETEST_BUY,13.33,13.2,13.98,0.98,4.88,1.87,13.2,"ENTER - retest of 13.2 breakout level (5d ago), holding (tight prior base)",True,True,13.2,5.0,0.0,True,3.55,,,,
NUWE,3mo,NEUTRAL,0.9,0.76,3.34,18.42,271.11,36.38,3.34,NO SIGNAL - next trigger is a close above 3.34,False,False,,,,,,,,,
NVA,3mo,NEUTRAL,6.06,5.79,6.9,4.66,13.86,7.12,6.9,NO SIGNAL - next trigger is a close above 6.9,False,False,,,,,,,,,
NVAX,3mo,NEAR_RESISTANCE_AVOID,10.11,9.11,10.12,10.98,0.1,1.92,10.12,WAIT - buy trigger is a close above 10.12,False,False,,,,,,,,,
NVCR,3mo,NEAR_SUPPORT_BUY,16.69,16.33,18.04,2.2,8.09,1.16,16.33,ENTER - holding support at 16.33,True,False,,,,,,,,,
NVCT,3mo,NEUTRAL,22.0,21.31,23.12,3.24,5.09,4.33,23.12,NO SIGNAL - next trigger is a close above 23.12,False,False,,,,,,,,,
NVDA,3mo,NEUTRAL,222.27,215.41,228.94,3.18,3.0,1.46,228.94,NO SIGNAL - next trigger is a close above 228.94,False,False,,,,,,NVIDIA Corporation,Technology,Semiconductors,"NVIDIA Corporation operates as a data center scale AI infrastructure company in the United States, Taiwan, China, Hong Kong, Europe, and internationally. It operates through Compute & Networking, and Graphics segments. The Compute & Networking segment provides data center accelerated computing and networking platforms and artificial intelligence solutions and software, and automotive platforms and"
NVEC,3mo,NEAR_RESISTANCE_AVOID,100.57,96.05,103.19,4.71,2.61,1.1,103.19,WAIT - buy trigger is a close above 103.19,False,False,,,,,,,,,
NVG,3mo,RETEST_BUY,11.48,11.27,12.33,1.86,7.4,1.47,11.27,"ENTER - retest of 11.27 breakout level (5d ago), holding (tight prior base)",True,True,11.27,5.0,-0.0,True,6.6,,,,
NVGS,3mo,BREAKOUT_RALLY,25.0,22.16,24.92,12.82,-0.32,2.25,24.92,ENTER - closed above 24.92 resistance on 2.25x volume,True,False,,,,False,13.02,,,,
NVMI,3mo,NEAR_SUPPORT_BUY,356.11,354.63,380.82,0.42,6.94,5.26,354.63,ENTER - holding support at 354.63,True,False,,,,,,,,,
NVNI,3mo,NEUTRAL,0.9,0.82,1.0,9.76,11.11,1.39,1.0,NO SIGNAL - next trigger is a close above 1.0,False,False,,,,,,,,,
NVNO,3mo,NEUTRAL,8.98,7.01,10.8,28.1,20.27,0.27,10.8,NO SIGNAL - next trigger is a close above 10.8,False,False,,,,,,,,,
NVO,3mo,NEAR_SUPPORT_BUY,43.24,43.24,47.14,0.0,9.02,1.26,43.24,ENTER - holding support at 43.24,True,False,,,,,,,,,
NVR,3mo,NEAR_RESISTANCE_AVOID,6150.47,6084.52,6323.15,1.08,2.81,3.5,6323.15,WAIT - buy trigger is a close above 6323.15,False,False,,,,,,"NVR, Inc.",Consumer Cyclical,Residential Construction,"NVR, Inc. operates as a homebuilder in the United States. The company operates through Homebuilding and Mortgage Banking segments. It engages in the construction and sale of single-family detached homes, townhomes, and condominium buildings under the Ryan Homes, NVHomes, and Heartland Homes names. The company markets its Ryan Homes products to first-time and first-time move-up buyers; and NVHomes "
NVRI,3mo,RETEST_BUY,20.62,20.27,22.26,1.73,7.95,1.39,20.27,"ENTER - retest of 20.27 breakout level (15d ago), holding",True,True,20.27,15.0,-0.0,False,18.13,,,,
NVS,3mo,RETEST_BUY,140.37,137.0,141.64,2.46,0.9,0.91,137.0,"ENTER - retest of 137.0 breakout level (11d ago), holding (tight prior base)",True,True,137.0,11.0,0.0,True,7.55,,,,
NVST,3mo,BELOW_SUPPORT,23.35,24.71,27.37,-5.5,17.22,2.43,24.71,WAIT - needs to reclaim 24.71 before entry,False,False,,,,,,,,,
NVT,3mo,NEUTRAL,157.88,149.57,162.87,5.56,3.16,1.36,162.87,NO SIGNAL - next trigger is a close above 162.87,False,False,,,,,,,,,
NVTS,3mo,NEUTRAL,11.43,10.77,12.63,6.13,10.5,1.86,12.63,NO SIGNAL - next trigger is a close above 12.63,False,False,,,,,,,,,
NVX,3mo,NEUTRAL,2.88,2.65,3.36,8.68,16.67,0.56,3.36,NO SIGNAL - next trigger is a close above 3.36,False,False,,,,,,,,,
NWAX,3mo,NEAR_RESISTANCE_AVOID,10.08,10.05,10.17,0.3,0.89,0.96,10.17,WAIT - buy trigger is a close above 10.17,False,False,,,,,,,,,
NWBI,3mo,RETEST_BUY,15.46,15.35,15.79,0.72,2.13,4.35,15.35,"ENTER - retest of 15.35 breakout level (37d ago), holding (tight prior base)",True,True,15.35,37.0,1.82,True,4.68,,,,
NWE,3mo,RETEST_BUY,68.47,67.51,72.3,1.42,5.59,2.01,67.51,"ENTER - retest of 67.51 breakout level (21d ago), holding (tight prior base)",True,True,67.51,21.0,0.24,True,5.96,,,,
NWFL,3mo,NEAR_RESISTANCE_AVOID,34.76,33.68,35.42,3.21,1.9,3.07,35.42,WAIT - buy trigger is a close above 35.42,False,False,,,,,,,,,
NWG,3mo,NEAR_RESISTANCE_AVOID,18.67,18.65,19.04,0.11,1.98,1.17,19.04,WAIT - buy trigger is a close above 19.04,False,False,,,,,,,,,
NWGL,3mo,NEUTRAL,1.31,0.35,1.41,274.29,7.63,0.29,1.41,NO SIGNAL - next trigger is a close above 1.41,False,False,,,,,,,,,
NWL,3mo,NEAR_RESISTANCE_AVOID,5.48,4.91,5.53,11.61,0.91,1.39,5.53,WAIT - buy trigger is a close above 5.53,False,False,,,,,,,,,
NWN,3mo,RETEST_BUY,48.34,48.22,50.0,0.25,3.43,4.54,48.22,"ENTER - retest of 48.22 breakout level (19d ago), holding (tight prior base)",True,True,48.22,19.0,0.62,True,4.46,,,,
NWPX,3mo,NEAR_SUPPORT_BUY,101.33,99.07,111.75,2.28,10.28,2.51,99.07,ENTER - holding support at 99.07,True,False,,,,,,,,,
NWS,3mo,BREAKOUT_RALLY,32.68,32.49,32.88,0.58,0.61,5.21,32.88,ENTER - closed above 32.88 resistance on 5.21x volume (tight prior base),True,False,,,,True,6.96,News Corporation,Communication Services,Entertainment,"News Corporation, a media and information services company, creates and distributes authoritative and engaging content, and other products and services for consumers and businesses in the United States, Canada, Europe, Australasia, and internationally. It operates through five segments: Dow Jones, Digital Real Estate Services, Book Publishing, News Media, and Other. The company distributes news, d"
NWSA,3mo,NEAR_SUPPORT_BUY,29.78,29.07,30.74,2.44,3.22,4.24,29.07,ENTER - holding support at 29.07,True,False,,,,,,News Corporation,Communication Services,Entertainment,"News Corporation, a media and information services company, creates and distributes authoritative and engaging content, and other products and services for consumers and businesses in the United States, Canada, Europe, Australasia, and internationally. It operates through five segments: Dow Jones, Digital Real Estate Services, Book Publishing, News Media, and Other. The company distributes news, d"
NWTG,3mo,NEAR_SUPPORT_BUY,1.17,1.15,1.21,1.74,3.42,0.83,1.15,ENTER - holding support at 1.15,True,False,,,,,,,,,
NX,3mo,NEAR_SUPPORT_BUY,20.09,19.52,22.03,2.92,9.66,1.85,19.52,ENTER - holding support at 19.52,True,False,,,,,,,,,
NXAT,3mo,NEAR_SUPPORT_BUY,1.16,1.15,1.63,0.87,40.52,0.38,1.15,ENTER - holding support at 1.15,True,False,,,,,,,,,
NXB,3mo,NEAR_RESISTANCE_AVOID,2.25,2.14,2.26,5.14,0.44,2.71,2.26,WAIT - buy trigger is a close above 2.26,False,False,,,,,,,,,
NXDR,3mo,NEAR_RESISTANCE_AVOID,2.49,2.18,2.55,14.22,2.41,2.27,2.55,WAIT - buy trigger is a close above 2.55,False,False,,,,,,,,,
NXDT,3mo,NEUTRAL,5.11,4.33,5.43,18.01,6.26,2.23,5.43,NO SIGNAL - next trigger is a close above 5.43,False,False,,,,,,,,,
NXE,3mo,RETEST_BUY,9.35,9.25,9.59,1.08,2.57,1.56,9.25,"ENTER - retest of 9.25 breakout level (23d ago), holding",True,True,9.25,23.0,-0.22,False,16.88,,,,
NXG,3mo,NEUTRAL,55.44,53.63,57.55,3.37,3.81,0.72,57.55,NO SIGNAL - next trigger is a close above 57.55,False,False,,,,,,,,,
NXGL,3mo,NEUTRAL,0.27,0.24,0.38,12.5,40.74,0.19,0.38,NO SIGNAL - next trigger is a close above 0.38,False,False,,,,,,,,,
NXH,3mo,NEUTRAL,3.47,3.26,4.55,6.44,31.12,1.88,4.55,NO SIGNAL - next trigger is a close above 4.55,False,False,,,,,,,,,
NXL,3mo,NEUTRAL,4.9,4.51,11.46,8.65,133.88,0.98,11.46,NO SIGNAL - next trigger is a close above 11.46,False,False,,,,,,,,,
NXP,3mo,RETEST_BUY,13.46,13.42,14.32,0.3,6.39,1.42,13.42,"ENTER - retest of 13.42 breakout level (5d ago), holding (tight prior base)",True,True,13.42,5.0,-0.0,True,3.48,,,,
NXPI,3mo,NEUTRAL,227.99,216.94,237.53,5.09,4.18,1.73,237.53,NO SIGNAL - next trigger is a close above 237.53,False,False,,,,,,NXP Semiconductors N.V.,Technology,Semiconductors,"NXP Semiconductors N.V. provides semiconductor products in the United States, Germany, Japan, South Korea, Taiwan, Singapore, the Netherlands, Mainland China, Hong Kong, and internationally. The company's product portfolio includes microcontrollers; application processors; communication processors; wireless connectivity solutions, such as near field communications, ultra-wideband, Bluetooth low-en"
NXPL,3mo,NEUTRAL,9.46,8.72,9.91,8.49,4.76,0.33,9.91,NO SIGNAL - next trigger is a close above 9.91,False,False,,,,,,,,,
NXRT,3mo,BELOW_SUPPORT,21.04,21.21,23.91,-0.8,13.64,8.79,21.21,WAIT - needs to reclaim 21.21 before entry,False,False,,,,,,,,,
NXST,3mo,NEAR_SUPPORT_BUY,156.53,152.95,173.41,2.34,10.78,4.34,152.95,ENTER - holding support at 152.95,True,False,,,,,,,,,
NXT,3mo,NEAR_SUPPORT_BUY,80.47,78.85,87.82,2.05,9.13,2.76,78.85,ENTER - holding support at 78.85,True,False,,,,,,,,,
NXTC,3mo,NEUTRAL,6.12,5.76,6.76,6.25,10.46,1.09,6.76,NO SIGNAL - next trigger is a close above 6.76,False,False,,,,,,,,,
NXTS,3mo,RETEST_BUY,1.31,1.28,2.01,2.34,53.44,0.78,1.28,"ENTER - retest of 1.28 breakout level (3d ago), holding",True,True,1.28,3.0,-2.34,False,20.34,,,,
NXTT,3mo,NEAR_SUPPORT_BUY,5.36,5.22,6.1,2.68,13.81,0.41,5.22,ENTER - holding support at 5.22,True,False,,,,,,,,,
NXXT,3mo,NEUTRAL,1.14,0.39,1.45,192.31,27.19,0.18,1.45,NO SIGNAL - next trigger is a close above 1.45,False,False,,,,,,,,,
NYAX,3mo,RETEST_BUY,43.27,42.77,54.18,1.17,25.21,0.34,42.77,"ENTER - retest of 42.77 breakout level (3d ago), holding",True,True,42.77,3.0,-0.0,False,18.41,,,,
NYC,3mo,NEAR_SUPPORT_BUY,5.85,5.82,6.54,0.52,11.79,4.1,5.82,ENTER - holding support at 5.82,True,False,,,,,,,,,
NYT,3mo,RETEST_BUY,70.21,70.08,73.35,0.19,4.47,3.99,70.08,"ENTER - retest of 70.08 breakout level (3d ago), holding (tight prior base)",True,True,70.08,3.0,1.2,True,7.06,,,,
NYXH,3mo,NEUTRAL,1.48,1.38,1.62,7.25,9.46,0.15,1.62,NO SIGNAL - next trigger is a close above 1.62,False,False,,,,,,,,,
NZF,3mo,RETEST_BUY,11.44,11.23,12.39,1.87,8.3,1.05,11.23,"ENTER - retest of 11.23 breakout level (4d ago), holding (tight prior base)",True,True,11.23,4.0,0.0,True,6.75,,,,
O,3mo,RETEST_BUY,56.66,56.86,62.67,-0.35,10.61,2.58,56.86,"ENTER - retest of 56.86 breakout level (4d ago), holding (tight prior base)",True,True,56.86,4.0,0.55,True,4.58,Realty Income Corporation,Real Estate,REIT - Retail,"Realty Income Corporation, an S&P 500 company, is real estate partner to the world's leading companies. Founded in 1969, we serve our clients as a full-service real estate capital provider. As of June 30, 2026, we have a portfolio of over 15,500 properties in all 50 U.S. states, the U.K., and eight other countries in Europe. We are known as ""The Monthly Dividend Company"" and have a mission to inve"
OABI,3mo,NEAR_RESISTANCE_AVOID,4.47,3.89,4.53,14.91,1.34,1.09,4.53,WAIT - buy trigger is a close above 4.53,False,False,,,,,,,,,
OACC,3mo,NEAR_RESISTANCE_AVOID,10.77,10.72,10.78,0.47,0.09,0.0,10.78,WAIT - buy trigger is a close above 10.78,False,False,,,,,,,,,
OACCU,3mo,RETEST_BUY,11.0,10.79,11.0,1.95,0.0,0.0,10.79,"ENTER - retest of 10.79 breakout level (35d ago), holding (tight prior base)",True,True,10.79,35.0,-1.94,True,0.0,,,,
OBA,3mo,BREAKOUT_RALLY,10.34,10.28,10.34,0.58,0.0,140.91,10.34,ENTER - closed above 10.34 resistance on 140.91x volume (tight prior base),True,False,,,,True,0.29,,,,
OBAI,3mo,NEUTRAL,0.28,0.26,0.39,7.69,39.29,0.15,0.39,NO SIGNAL - next trigger is a close above 0.39,False,False,,,,,,,,,
OBDC,3mo,RETEST_BUY,11.17,10.98,11.27,1.73,0.9,1.21,10.98,"ENTER - retest of 10.98 breakout level (13d ago), holding (tight prior base)",True,True,10.98,13.0,-0.01,True,4.45,,,,
OBE,3mo,RETEST_BUY,12.26,11.93,12.33,2.77,0.57,0.91,11.93,"ENTER - retest of 11.93 breakout level (2d ago), holding",True,True,11.93,2.0,-0.08,False,16.41,,,,
OBIO,3mo,NEUTRAL,6.08,4.71,6.28,29.09,3.29,3.57,6.28,NO SIGNAL - next trigger is a close above 6.28,False,False,,,,,,,,,
OBK,3mo,NEAR_RESISTANCE_AVOID,53.73,53.47,55.02,0.49,2.4,1.86,55.02,WAIT - buy trigger is a close above 55.02,False,False,,,,,,,,,
OBT,3mo,NEAR_RESISTANCE_AVOID,38.49,37.78,38.89,1.88,1.04,3.96,38.89,WAIT - buy trigger is a close above 38.89,False,False,,,,,,,,,
OBX,3mo,NEUTRAL,17.75,16.91,19.97,4.97,12.51,11.68,19.97,NO SIGNAL - next trigger is a close above 19.97,False,False,,,,,,,,,
OC,3mo,RETEST_BUY,123.9,122.62,132.76,1.04,7.15,1.72,122.62,"ENTER - retest of 122.62 breakout level (5d ago), holding",True,True,122.62,5.0,0.23,False,15.9,,,,
OCAC,3mo,NEAR_RESISTANCE_AVOID,9.98,9.89,9.98,0.91,0.0,0.0,9.98,WAIT - buy trigger is a close above 9.98,False,False,,,,,,,,,
OCC,3mo,NEUTRAL,14.82,14.12,15.82,4.96,6.75,0.83,15.82,NO SIGNAL - next trigger is a close above 15.82,False,False,,,,,,,,,
OCCI,3mo,RETEST_BUY,2.34,2.34,2.45,0.0,4.7,0.79,2.34,"ENTER - retest of 2.34 breakout level (3d ago), holding",True,True,2.34,3.0,0.43,False,11.57,,,,
OCCIM,3mo,NEAR_RESISTANCE_AVOID,25.08,24.73,25.51,1.42,1.71,0.35,25.51,WAIT - buy trigger is a close above 25.51,False,False,,,,,,,,,
OCCIN,3mo,NEAR_RESISTANCE_AVOID,24.91,24.54,25.25,1.51,1.36,6.36,25.25,WAIT - buy trigger is a close above 25.25,False,False,,,,,,,,,
OCFC,3mo,RETEST_BUY,17.87,17.77,19.77,0.56,10.63,2.39,17.77,"ENTER - retest of 17.77 breakout level (2d ago), holding (tight prior base)",True,True,17.77,2.0,-0.23,True,5.25,,,,
OCG,3mo,NEUTRAL,1.49,1.4,1.73,6.43,16.11,0.66,1.73,NO SIGNAL - next trigger is a close above 1.73,False,False,,,,,,,,,
OCGN,3mo,NEUTRAL,1.06,0.97,1.33,9.28,25.47,2.03,1.33,NO SIGNAL - next trigger is a close above 1.33,False,False,,,,,,,,,
OCLTU,3mo,NEAR_RESISTANCE_AVOID,10.09,9.98,10.34,1.1,2.48,0.06,10.34,WAIT - buy trigger is a close above 10.34,False,False,,,,,,,,,
OCS,3mo,NEUTRAL,10.14,9.65,12.17,5.08,20.02,2.49,12.17,NO SIGNAL - next trigger is a close above 12.17,False,False,,,,,,,,,
OCSL,3mo,RETEST_BUY,12.41,12.18,12.47,1.89,0.48,1.37,12.18,"ENTER - retest of 12.18 breakout level (29d ago), holding",True,True,12.18,29.0,0.04,False,10.29,,,,
OCTV,3mo,NEAR_RESISTANCE_AVOID,18.82,17.66,19.12,6.57,1.59,8.25,19.12,WAIT - buy trigger is a close above 19.12,False,False,,,,,,,,,
OCUL,3mo,NEAR_SUPPORT_BUY,9.99,9.81,10.61,1.83,6.21,1.85,9.81,ENTER - holding support at 9.81,True,False,,,,,,,,,
ODC,3mo,NEUTRAL,88.88,84.93,95.07,4.65,6.96,1.52,95.07,NO SIGNAL - next trigger is a close above 95.07,False,False,,,,,,,,,
ODD,3mo,NEUTRAL,18.11,15.0,20.16,20.73,11.32,2.27,20.16,NO SIGNAL - next trigger is a close above 20.16,False,False,,,,,,,,,
ODFL,3mo,RETEST_BUY,173.0,173.02,203.12,-0.01,17.41,2.11,173.02,"ENTER - retest of 173.02 breakout level (10d ago), holding",True,True,173.02,10.0,0.8,False,13.08,"Old Dominion Freight Line, Inc.",Industrials,Trucking,"Old Dominion Freight Line, Inc. operates as a less-than-truckload motor carrier in the United States and North America. The company offers regional, inter-regional, and national less-than-truckload services, as well as expedited transportation services. It also provides various value-added services, including container drayage, truckload brokerage, and supply chain consulting. In addition, the com"
ODTX,3mo,NEUTRAL,24.38,22.89,28.0,6.51,14.85,12.15,28.0,NO SIGNAL - next trigger is a close above 28.0,False,False,,,,,,,,,
ODYS,3mo,RETEST_BUY,3.31,3.3,3.89,0.3,17.52,0.25,3.3,"ENTER - retest of 3.3 breakout level (8d ago), holding",True,True,3.3,8.0,0.0,False,19.42,,,,
OEC,3mo,RETEST_BUY,5.73,5.66,6.56,1.24,14.49,2.73,5.66,"ENTER - retest of 5.66 breakout level (19d ago), holding",True,True,5.66,19.0,0.35,False,24.26,,,,
OESX,3mo,NEUTRAL,27.5,25.0,31.0,10.0,12.73,0.49,31.0,NO SIGNAL - next trigger is a close above 31.0,False,False,,,,,,,,,
OFAL,3mo,NEAR_SUPPORT_BUY,0.59,0.58,0.98,1.72,66.1,0.03,0.58,ENTER - holding support at 0.58,True,False,,,,,,,,,
OFG,3mo,NEAR_RESISTANCE_AVOID,52.5,51.6,53.44,1.74,1.79,3.8,53.44,WAIT - buy trigger is a close above 53.44,False,False,,,,,,,,,
OFIX,3mo,RETEST_BUY,8.71,8.62,9.97,1.04,14.47,1.96,8.62,"ENTER - retest of 8.62 breakout level (7d ago), holding",True,True,8.62,7.0,1.39,False,9.51,,,,
OFLX,3mo,RETEST_BUY,25.6,25.26,27.06,1.35,5.7,1.47,25.26,"ENTER - retest of 25.26 breakout level (38d ago), holding",True,True,25.26,38.0,-0.0,False,8.95,,,,
OFRM,3mo,NEAR_SUPPORT_BUY,16.56,16.24,18.33,1.97,10.69,2.22,16.24,ENTER - holding support at 16.24,True,False,,,,,,,,,
OFS,3mo,BREAKOUT_RALLY,3.61,3.61,3.7,0.0,2.49,6.03,3.7,ENTER - closed above 3.7 resistance on 6.03x volume (tight prior base),True,False,,,,True,5.86,,,,
OFSSH,3mo,NEAR_RESISTANCE_AVOID,23.92,23.54,23.96,1.61,0.17,0.19,23.96,WAIT - buy trigger is a close above 23.96,False,False,,,,,,,,,
OFSSO,3mo,RETEST_BUY,25.46,25.03,25.58,1.72,0.47,0.0,25.03,"ENTER - retest of 25.03 breakout level (24d ago), holding (tight prior base)",True,True,25.03,24.0,0.16,True,0.16,,,,
OGC,3mo,NEAR_SUPPORT_BUY,28.44,27.98,31.8,1.64,11.81,4.64,27.98,ENTER - holding support at 27.98,True,False,,,,,,,,,
OGE,3mo,RETEST_BUY,45.51,45.27,47.93,0.53,5.32,1.62,45.27,"ENTER - retest of 45.27 breakout level (8d ago), holding (tight prior base)",True,True,45.27,8.0,-0.35,True,4.05,,,,
OGEN,3mo,RETEST_BUY,0.48,0.48,0.52,0.0,8.33,1.61,0.48,"ENTER - retest of 0.48 breakout level (1d ago), holding",True,True,0.48,1.0,0.0,False,9.94,,,,
OGG,3mo,NEAR_SUPPORT_BUY,2.72,2.68,2.89,1.49,6.25,0.57,2.68,ENTER - holding support at 2.68,True,False,,,,,,,,,
OGI,3mo,RETEST_BUY,1.05,1.03,1.07,1.94,1.9,1.35,1.03,"ENTER - retest of 1.03 breakout level (26d ago), holding",True,True,1.03,26.0,0.49,False,33.41,,,,
